-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	-0,037742568	0,981306763	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	-0,036369648	0,981980506	0	0	0	0	0	0	0	0	0	0	0	0	0
-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	-0,03509312	0,982607369	0	0	0	0	0	0	0	0	0	0	0	0
-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	-0,033903175	0,98319208	0	0	0	0	0	0	0	0	0	0	0
-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	-0,032791292	0,983738754	0	0	0	0	0	0	0	0	0	0
-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	-0,031750032	0,984250984	0	0	0	0	0	0	0	0	0
-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	-0,030772873	0,984731928	0	0	0	0	0	0	0	0
-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	-0,029854072	0,985184366	0	0	0	0	0	0	0
-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	-0,028988552	0,985610761	0	0	0	0	0	0
-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	-0,028171808	0,986013297	0	0	0	0	0
-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	-0,027399831	0,986393924	0	0	0	0
-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	-0,026669037	0,986754382	0	0	0
-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	-0,025976217	0,987096234	0	0
-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	-0,025318484	0,987420883	0
-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	-0,02469324	0,987729597
